Route,Min Gap,Vehicle,Delay,Direction_e,Direction_n,Direction_s,Direction_w,Incident_Diversion,Incident_Emergency Services,Incident_General Delay,Incident_Held By,Incident_Investigation,Incident_Late Leaving Garage,Incident_Mechanical,Incident_Overhead - Pantograph,Incident_Utilized Off Route,Day_Friday,Day_Monday,Day_Saturday,Day_Sunday,Day_Thursday,Day_Tuesday,Day_Wednesday,Year,Month,Day,Hour
301,16,4239,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,4,10,14
301,22,4217,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,4,10,14
501,8,4246,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,4,10,14
512,4,4012,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,15
501,20,4228,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,4,10,18
501,28,4219,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,4,10,6
504,15,4002,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,4,10,6
501,35,4200,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,4,10,6
501,16,4245,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,6
501,10,4213,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,4,10,8
506,7,4114,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,4,10,10
501,11,4222,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,4,10,14
512,6,4144,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,14
505,10,4173,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,4,10,19
506,7,4114,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,4,10,20
501,10,4035,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,4,10,8
512,0,4001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,4,10,9
503,24,4175,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,10
501,10,4244,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,10
501,10,4223,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,14
512,0,4001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,4,10,17
509,8,4405,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,4,10,21
512,17,4033,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,22
512,14,4155,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,6
502,24,4109,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,11
511,12,4201,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,12
509,8,4159,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,4,10,14
504,30,4119,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,4,10,15
501,20,4204,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,0
510,6,7843,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,4,10,5
510,6,1506,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,6
501,18,4205,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,6
510,6,1540,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,4,10,9
510,6,8131,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,12
509,8,4144,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,13
505,12,4139,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,4,10,14
512,56,4122,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,8
504,4,4093,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,8
504,8,4001,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,8
504,4,4181,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,12
511,10,4201,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,19
503,27,4017,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,4,10,19
501,22,4240,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,4,10,20
506,14,4180,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,20
506,14,4180,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,21
504,4,4095,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,21
511,10,4055,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,2
511,123,4215,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,4,10,18
509,123,4190,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,4,10,17
501,25,4226,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,5
509,10,4125,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,6
504,8,4186,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,4,10,6
511,22,4132,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,4,10,6
501,30,4221,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,7
501,11,4216,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,4,10,9
510,8,1541,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,4,10,10
506,14,4078,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,10,11
306,60,4078,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,4,11,12
501,19,4234,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,4,11,15
506,21,4099,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,4,11,20
504,29,4029,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,4,11,20
501,16,4220,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,4,11,20
511,12,4102,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,4,11,21
505,14,4060,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,4,11,6
512,18,4092,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,4,11,7
506,16,4065,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,4,11,7
504,12,4016,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,4,11,8
506,12,4040,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,4,11,9
505,14,4046,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,4,11,12
509,10,4053,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,4,11,12
504,25,4179,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,4,11,13
505,23,4025,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,4,11,13
509,10,4064,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,4,11,15
505,10,4046,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,4,11,18
509,10,4084,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,4,11,20
506,58,4034,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,4,11,20
501,12,4200,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,4,11,6
501,12,4204,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,4,11,7
506,13,4040,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,4,11,10
506,26,4186,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,4,11,13
501,12,4117,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,4,11,14
505,34,4001,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,4,11,14
506,29,4124,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,4,11,14
501,21,4243,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,4,11,18
501,44,4238,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,4,11,18
506,36,4185,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,4,11,0
510,10,1661,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,4,11,12
501,16,4217,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,4,12,14
501,39,4219,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,4,12,14
306,28,4131,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,4,12,20
505,31,4035,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,4,12,20
501,18,4240,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,4,12,21
512,12,4157,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,4,12,0
512,12,4029,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,4,12,5
506,16,4058,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,4,12,14
506,19,4093,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,4,12,16
512,12,4045,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,4,12,17
505,16,4130,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,4,12,18
504,10,4037,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,4,12,18
505,12,4107,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,4,12,19
509,10,4400,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,4,12,20
504,15,4145,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,4,12,21
512,12,4198,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,4,12,23
512,18,4045,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,4,12,23
512,18,4029,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,4,12,0
505,12,4060,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,4,12,5
501,24,4240,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,4,12,8
512,12,4182,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,4,12,8
501,24,4239,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,4,12,9
501,24,4223,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,4,12,13
505,12,4001,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,4,12,15
512,18,4195,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,4,12,16
512,12,4157,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,4,12,5
512,12,4189,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,4,12,6
509,12,4404,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,4,12,8
501,24,4211,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,4,12,8
506,94,4101,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,4,12,22
501,24,4234,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,4,12,8
501,39,4237,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,4,12,8
511,16,4109,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,4,12,10
501,15,4221,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,4,13,12
505,10,4118,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,4,13,12
506,5,4123,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,4,13,13
511,12,4224,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,4,13,13
504,8,4144,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,4,13,15
506,8,4005,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,4,13,6
501,15,4221,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,4,13,6
501,10,4200,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,4,13,6
509,8,4404,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,4,13,7
501,10,4232,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,4,13,7
505,10,4159,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,4,13,7
505,19,4061,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,4,13,7
501,20,4234,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,4,13,7
512,6,4064,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,4,13,8
511,61,4010,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,4,13,8
510,8,7739,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,4,13,10
505,15,4168,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,4,13,13
506,20,4044,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,4,13,13
504,8,4048,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,4,13,13
510,6,7857,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,4,13,13
510,6,1409,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,4,13,14
511,9,4018,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,4,13,17
501,55,4237,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,4,13,17
512,23,4126,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,4,13,20
504,4,4059,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,4,13,6
512,30,4014,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,4,13,7
512,29,4179,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,4,13,10
504,26,4154,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,4,13,10
504,15,4144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,4,13,11
501,27,4031,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,4,13,11
505,11,4085,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,4,14,12
501,21,4237,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,4,14,14
506,8,4150,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,4,14,14
501,30,4228,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,4,14,14
501,10,4223,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,4,14,14
501,10,4222,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,4,14,14
511,15,4113,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,4,14,15
501,12,4232,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,4,14,16
501,29,4218,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,4,14,17
501,20,4237,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,4,14,17
506,9,4002,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,4,14,17
510,4,7802,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,4,14,17
510,4,1233,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,4,14,18
504,7,4196,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,4,14,20
510,4,1533,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,4,14,22
511,31,4207,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,4,14,7
512,0,4150,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,4,14,7
501,41,4154,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,4,14,7
505,13,4012,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,4,15,7
506,8,4118,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,4,15,7
504,8,4020,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,4,15,7
504,6,4083,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,4,15,9
501,10,4209,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,4,15,9
506,8,4031,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,4,15,10
505,12,4118,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,4,15,11
504,19,4132,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,4,15,11
505,18,4037,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,4,15,12
512,11,4126,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,4,15,12
506,18,4039,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,4,15,13
511,15,4237,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,4,15,14
510,6,1244,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,4,15,14
502,30,4091,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,4,15,15
502,30,4166,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,4,15,15
502,30,4166,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,4,15,16
509,10,4404,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,4,15,18
505,23,4043,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4,15,18
506,31,4066,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,4,15,18
510,4,1200,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,4,15,19
510,4,1571,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,4,15,19
505,12,4192,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,4,15,0
504,13,4055,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4,15,5
506,10,4057,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,4,15,13
512,15,4171,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,4,15,13
511,10,4247,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,4,15,15
510,12,7689,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,4,15,16
506,20,4002,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,4,15,17
506,20,4016,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,4,15,18
501,8,4249,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,4,16,19
501,10,4220,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,4,16,21
504,8,4137,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,4,16,3
506,5,4092,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,4,16,4
511,8,4209,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,4,16,8
504,8,2310,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,4,16,8
506,7,4166,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,4,16,9
501,10,4225,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,4,16,11
501,10,4088,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,4,16,12
512,0,4077,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,4,16,12
501,18,4197,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,4,16,13
512,0,4077,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,4,16,14
512,8,4195,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,4,16,22
509,12,4148,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,4,16,2
501,24,4212,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,4,16,3
506,21,4160,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,4,16,5
502,25,4101,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,4,16,5
505,17,4046,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,4,16,6
504,9,4126,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,4,16,8
505,14,4091,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,4,16,8
504,9,4084,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,4,16,10
511,14,4242,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,4,16,11
506,45,4051,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,4,16,11
501,18,4247,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,4,16,12
506,55,4166,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,4,16,13
504,13,4061,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,4,16,13
504,6,4175,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,4,16,14
501,20,4249,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,4,16,14
504,20,4074,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,4,16,14
504,13,4073,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,4,16,14
504,10,4105,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,4,16,14
504,10,4184,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,4,16,15
504,8,4184,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,4,16,17
505,17,4186,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,4,16,20
504,31,4047,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,4,16,22
504,16,4197,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,4,16,22
505,24,4155,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,4,17,7
501,18,4226,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,4,17,7
306,20,4041,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,4,17,8
511,63,4205,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,4,17,8
